Date,Time_Spent,Number of People,Activity,Category,Productivity
2014-03-13T22:00:00,332,1,spotify,General Entertainment,-2
2014-03-13T23:00:00,628,1,psychologytoday.tests.psychtests.com,General Entertainment,-2
2014-03-14T00:00:00,2,1,spotify,General Entertainment,-2
2014-03-14T11:00:00,409,1,spotify,General Entertainment,-2
2014-03-14T12:00:00,17,1,spotify,General Entertainment,-2
2014-03-14T14:00:00,65,1,vimeo.com,General Entertainment,-2
2014-03-14T17:00:00,6,1,spotify,General Entertainment,-2
2014-03-14T19:00:00,34,1,spotify,General Entertainment,-2
2014-03-14T19:00:00,4,1,vimeo.com,General Entertainment,-2
2014-03-14T21:00:00,1514,1,vimeo.com,General Entertainment,-2
2014-03-15T10:00:00,312,1,spotify,General Entertainment,-2
2014-03-15T13:00:00,4,1,spotify,General Entertainment,-2
2014-03-16T10:00:00,96,1,spotify,General Entertainment,-2
2014-03-16T11:00:00,2,1,spotify,General Entertainment,-2
2014-03-17T06:00:00,325,1,spotify,General Entertainment,-2
2014-03-17T07:00:00,1075,1,spotify,General Entertainment,-2
2014-03-17T09:00:00,92,1,vimeo.com,General Entertainment,-2
2014-03-17T09:00:00,31,1,spotify,General Entertainment,-2
2014-03-17T10:00:00,48,1,spotify,General Entertainment,-2
2014-03-17T14:00:00,483,1,quicktime player,General Entertainment,-2
2014-03-17T14:00:00,2,1,spotify,General Entertainment,-2
2014-03-17T15:00:00,563,1,quicktime player,General Entertainment,-2
2014-03-17T18:00:00,34,1,spotify,General Entertainment,-2
2014-03-18T10:00:00,166,1,quicktime player,General Entertainment,-2
2014-03-18T10:00:00,55,1,spotify,General Entertainment,-2
2014-03-18T11:00:00,317,1,spotify,General Entertainment,-2
2014-03-18T11:00:00,7,1,quicktime player,General Entertainment,-2
2014-03-18T12:00:00,230,1,spotify,General Entertainment,-2
2014-03-18T16:00:00,2,1,quicktime player,General Entertainment,-2
2014-03-19T06:00:00,188,1,spotify,General Entertainment,-2
2014-03-19T07:00:00,469,1,spotify,General Entertainment,-2
2014-03-19T11:00:00,29,1,spotify,General Entertainment,-2
2014-03-19T12:00:00,6,1,spotify,General Entertainment,-2
2014-03-19T17:00:00,1,1,spotify,General Entertainment,-2
2014-03-20T12:00:00,23,1,spotify,General Entertainment,-2
2014-03-20T16:00:00,11,1,spotify,General Entertainment,-2
2014-03-20T18:00:00,386,1,spotify,General Entertainment,-2
2014-03-20T20:00:00,27,1,spotify,General Entertainment,-2
2014-03-20T22:00:00,34,1,spotify,General Entertainment,-2
2013-12-21T09:00:00,30,1,corriere.it,General News &amp; Opinion,-2
2013-12-22T13:00:00,50,1,corriere.it,General News &amp; Opinion,-2
2013-12-22T21:00:00,56,1,corriere.it,General News &amp; Opinion,-2
2013-12-23T12:00:00,1,1,clk.atdmt.com,General News &amp; Opinion,-2
2013-12-25T01:00:00,170,1,science.howstuffworks.com,General News &amp; Opinion,-2
2013-12-25T01:00:00,68,1,corriere.it,General News &amp; Opinion,-2
2013-12-25T20:00:00,591,1,corriere.it,General News &amp; Opinion,-2
2013-12-26T10:00:00,1346,1,corriere.it,General News &amp; Opinion,-2
2013-12-29T11:00:00,1351,1,corriere.it,General News &amp; Opinion,-2
2013-12-30T09:00:00,2169,1,corriere.it,General News &amp; Opinion,-2
2013-12-31T00:00:00,104,1,theatlanticcities.com,General News &amp; Opinion,-2
2014-01-01T19:00:00,9,1,chrisguillebeau.com,General News &amp; Opinion,-2
2014-01-02T18:00:00,127,1,changingminds.org,General News &amp; Opinion,-2
2014-01-03T15:00:00,492,1,newsmax.com,General News &amp; Opinion,-2
2014-01-08T16:00:00,96,1,latex-community.org,General News &amp; Opinion,-2
2014-01-09T08:00:00,57,1,fastcoexist.com,General News &amp; Opinion,-2
2014-01-09T09:00:00,239,1,fastcoexist.com,General News &amp; Opinion,-2
2014-01-10T08:00:00,1446,1,New York Times,General News &amp; Opinion,-2
2014-01-12T07:00:00,12,1,theguardian.com,General News &amp; Opinion,-2
2014-01-16T01:00:00,98,1,corriere.it,General News &amp; Opinion,-2
2014-01-16T17:00:00,118,1,corriere.it,General News &amp; Opinion,-2
2014-01-16T19:00:00,337,1,corriere.it,General News &amp; Opinion,-2
2014-01-18T00:00:00,38,1,corriere.it,General News &amp; Opinion,-2
2014-01-18T08:00:00,136,1,corriere.it,General News &amp; Opinion,-2
2014-01-18T14:00:00,1895,1,corriere.it,General News &amp; Opinion,-2
2014-01-18T15:00:00,291,1,corriere.it,General News &amp; Opinion,-2
2014-01-20T14:00:00,1165,1,corriere.it,General News &amp; Opinion,-2
2014-01-21T08:00:00,778,1,corriere.it,General News &amp; Opinion,-2
2014-01-29T15:00:00,32,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-01-29T23:00:00,88,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-01-30T13:00:00,1633,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-01-30T14:00:00,53,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-01-30T22:00:00,435,1,corriere.it,General News &amp; Opinion,-2
2014-02-01T12:00:00,214,1,corriere.it,General News &amp; Opinion,-2
2014-02-01T13:00:00,74,1,bit.ly,General News &amp; Opinion,-2
2014-02-01T14:00:00,124,1,behance.net,General News &amp; Opinion,-2
2014-02-02T08:00:00,934,1,support.google.com,General News &amp; Opinion,-2
2014-02-04T11:00:00,309,1,brainpickings.org,General News &amp; Opinion,-2
2014-02-06T13:00:00,1062,1,darpa.mil,General News &amp; Opinion,-2
2014-02-06T14:00:00,32,1,darpa.mil,General News &amp; Opinion,-2
2014-02-07T23:00:00,545,1,ergotron.com,General News &amp; Opinion,-2
2014-02-08T07:00:00,1549,1,video.corriere.it,General News &amp; Opinion,-2
2014-02-08T07:00:00,17,1,corriere.it,General News &amp; Opinion,-2
2014-02-08T21:00:00,1303,1,corriere.it,General News &amp; Opinion,-2
2014-02-08T22:00:00,3600,1,corriere.it,General News &amp; Opinion,-2
2014-02-08T23:00:00,3600,1,corriere.it,General News &amp; Opinion,-2
2014-02-09T00:00:00,496,1,corriere.it,General News &amp; Opinion,-2
2014-02-10T22:00:00,828,1,corriere.it,General News &amp; Opinion,-2
2014-02-11T21:00:00,263,1,corriere.it,General News &amp; Opinion,-2
2014-02-14T00:00:00,2435,1,research.att.com,General News &amp; Opinion,-2
2014-02-22T18:00:00,578,1,feedly.com,General News &amp; Opinion,-2
2014-02-23T08:00:00,153,1,economist.com,General News &amp; Opinion,-2
2014-02-23T09:00:00,359,1,feedly.com,General News &amp; Opinion,-2
2014-02-23T15:00:00,537,1,nextag.com,General News &amp; Opinion,-2
2014-02-24T07:00:00,381,1,marksdailyapple.com,General News &amp; Opinion,-2
2014-02-24T21:00:00,186,1,corriere.it,General News &amp; Opinion,-2
2014-02-24T22:00:00,305,1,corriere.it,General News &amp; Opinion,-2
2014-02-25T22:00:00,122,1,economist.com,General News &amp; Opinion,-2
2014-02-26T13:00:00,133,1,git.or.cz,General News &amp; Opinion,-2
2014-02-26T14:00:00,7,1,git.or.cz,General News &amp; Opinion,-2
2014-02-26T16:00:00,90,1,git.or.cz,General News &amp; Opinion,-2
2014-02-28T00:00:00,2390,1,video.corriere.it,General News &amp; Opinion,-2
2014-02-28T01:00:00,1663,1,video.corriere.it,General News &amp; Opinion,-2
2014-03-02T21:00:00,623,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-03-02T21:00:00,93,1,pewinternet.org,General News &amp; Opinion,-2
2014-03-04T00:00:00,236,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-03-04T13:00:00,72,1,theguardian.com,General News &amp; Opinion,-2
2014-03-05T12:00:00,10,1,inc.com,General News &amp; Opinion,-2
2014-03-05T14:00:00,669,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-03-07T00:00:00,32,1,cs.ubc.ca,General News &amp; Opinion,-2
2014-03-07T11:00:00,118,1,well-formed-data.net,General News &amp; Opinion,-2
2014-03-14T10:00:00,56,1,corriere.it,General News &amp; Opinion,-2
2014-03-16T14:00:00,574,1,repubblica.it,General News &amp; Opinion,-2
2014-03-17T06:00:00,52,1,corriere.it,General News &amp; Opinion,-2
2014-03-17T06:00:00,1,1,jawbone.com,General News &amp; Opinion,-2
2014-03-17T07:00:00,17,1,jawbone.com,General News &amp; Opinion,-2
2014-03-18T15:00:00,43,1,informatik.uni-leipzig.de,General News &amp; Opinion,-2
2014-03-18T23:00:00,25,1,letemps.ch,General News &amp; Opinion,-2
2014-03-19T12:00:00,244,1,forums.macrumors.com,General News &amp; Opinion,-2
2014-03-19T22:00:00,121,1,ets.org,General News &amp; Opinion,-2
2014-03-20T22:00:00,100,1,corriere.it,General News &amp; Opinion,-2
2013-12-21T09:00:00,30,1,getit.library.nyu.edu,General Reference &amp; Learning,2
2013-12-21T10:00:00,62,1,getit.library.nyu.edu,General Reference &amp; Learning,2
2013-12-21T15:00:00,226,1,icie.cs.byu.edu,General Reference &amp; Learning,2
2013-12-21T15:00:00,23,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-21T15:00:00,2,1,getit.library.nyu.edu,General Reference &amp; Learning,2
2013-12-21T15:00:00,1,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-21T15:00:00,1,1,communication.northwestern.edu,General Reference &amp; Learning,2
2013-12-21T16:00:00,107,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-21T16:00:00,15,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-21T17:00:00,27,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-21T17:00:00,26,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-22T11:00:00,446,1,people.stern.nyu.edu,General Reference &amp; Learning,2
2013-12-22T11:00:00,5,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-22T12:00:00,34,1,credibility.stanford.edu,General Reference &amp; Learning,2
2013-12-22T14:00:00,157,1,cs.cmu.edu,General Reference &amp; Learning,2
2013-12-22T14:00:00,99,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-22T15:00:00,84,1,credibility.stanford.edu,General Reference &amp; Learning,2
2013-12-22T15:00:00,35,1,consumersunion.org,General Reference &amp; Learning,2
2013-12-22T15:00:00,14,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-22T16:00:00,124,1,Preview,General Reference &amp; Learning,2
2013-12-22T17:00:00,50,1,Preview,General Reference &amp; Learning,2
2013-12-22T17:00:00,37,1,nyu.edu,General Reference &amp; Learning,0
2013-12-22T21:00:00,941,1,csis.pace.edu,General Reference &amp; Learning,2
2013-12-22T21:00:00,67,1,en.wikipedia.org,General Reference &amp; Learning,2
2013-12-22T22:00:00,9,1,csis.pace.edu,General Reference &amp; Learning,2
2013-12-22T22:00:00,2,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-23T13:00:00,472,1,Preview,General Reference &amp; Learning,2
2013-12-23T14:00:00,159,1,Preview,General Reference &amp; Learning,2
2013-12-23T15:00:00,260,1,Preview,General Reference &amp; Learning,2
2013-12-23T16:00:00,254,1,Preview,General Reference &amp; Learning,2
2013-12-23T17:00:00,233,1,Preview,General Reference &amp; Learning,2
2013-12-23T17:00:00,32,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-23T18:00:00,10,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-23T18:00:00,6,1,Preview,General Reference &amp; Learning,2
2013-12-23T23:00:00,473,1,Preview,General Reference &amp; Learning,2
2013-12-24T09:00:00,8,1,Preview,General Reference &amp; Learning,2
2013-12-24T14:00:00,44,1,Preview,General Reference &amp; Learning,2
2013-12-24T15:00:00,3,1,Preview,General Reference &amp; Learning,2
2013-12-24T16:00:00,842,1,blackboard.poly.edu,General Reference &amp; Learning,2
2013-12-24T16:00:00,89,1,Preview,General Reference &amp; Learning,2
2013-12-24T17:00:00,57,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-24T17:00:00,1,1,blackboard.poly.edu,General Reference &amp; Learning,2
2013-12-24T18:00:00,12,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-24T20:00:00,4,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-25T01:00:00,219,1,www-users.cs.umn.edu,General Reference &amp; Learning,2
2013-12-25T01:00:00,150,1,en.wikipedia.org,General Reference &amp; Learning,2
2013-12-25T01:00:00,8,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-25T10:00:00,123,1,www-users.cs.umn.edu,General Reference &amp; Learning,2
2013-12-27T11:00:00,2234,1,Preview,General Reference &amp; Learning,2
2013-12-27T12:00:00,1424,1,Preview,General Reference &amp; Learning,2
2013-12-28T22:00:00,287,1,Preview,General Reference &amp; Learning,2
2013-12-28T23:00:00,296,1,Preview,General Reference &amp; Learning,2
2013-12-29T10:00:00,742,1,en.wikipedia.org,General Reference &amp; Learning,2
2013-12-29T11:00:00,1734,1,en.wikipedia.org,General Reference &amp; Learning,2
2013-12-29T13:00:00,370,1,en.wikipedia.org,General Reference &amp; Learning,2
2013-12-29T13:00:00,267,1,Preview,General Reference &amp; Learning,2
2013-12-30T09:00:00,27,1,home.ubalt.edu,General Reference &amp; Learning,2
2013-12-30T12:00:00,152,1,home.ubalt.edu,General Reference &amp; Learning,2
2013-12-30T15:00:00,12,1,Preview,General Reference &amp; Learning,2
2013-12-30T22:00:00,67,1,Preview,General Reference &amp; Learning,2
2013-12-30T23:00:00,1,1,Preview,General Reference &amp; Learning,2
2013-12-31T11:00:00,45,1,nisus thesaurus,General Reference &amp; Learning,2
2013-12-31T11:00:00,15,1,thesaurus.com,General Reference &amp; Learning,2
2013-12-31T12:00:00,52,1,csc.ncsu.edu,General Reference &amp; Learning,2
2013-12-31T12:00:00,49,1,nisus thesaurus,General Reference &amp; Learning,2
2013-12-31T12:00:00,41,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-31T13:00:00,579,1,Preview,General Reference &amp; Learning,2
2013-12-31T16:00:00,74,1,www-personal.umich.edu,General Reference &amp; Learning,2
2013-12-31T17:00:00,386,1,scholar.google.com,General Reference &amp; Learning,2
2013-12-31T17:00:00,121,1,www-personal.umich.edu,General Reference &amp; Learning,2
2014-01-01T19:00:00,402,1,Preview,General Reference &amp; Learning,2
2014-01-01T20:00:00,1103,1,Preview,General Reference &amp; Learning,2
2014-01-02T10:00:00,2,1,nisus thesaurus,General Reference &amp; Learning,2
2014-01-02T10:00:00,1,1,Preview,General Reference &amp; Learning,2
2014-01-02T11:00:00,26,1,Preview,General Reference &amp; Learning,2
2014-01-02T17:00:00,874,1,umaryland.edu,General Reference &amp; Learning,2
2014-01-02T18:00:00,52,1,scholar.google.com,General Reference &amp; Learning,2
2014-01-02T18:00:00,39,1,papers 2.6.4,General Reference &amp; Learning,2
2014-01-02T18:00:00,12,1,papers 2.7.3,General Reference &amp; Learning,2
2014-01-02T19:00:00,211,1,Preview,General Reference &amp; Learning,2
2014-01-02T19:00:00,5,1,umaryland.edu,General Reference &amp; Learning,2
2014-01-02T20:00:00,1034,1,umaryland.edu,General Reference &amp; Learning,2
2014-01-02T21:00:00,175,1,umaryland.edu,General Reference &amp; Learning,2
2014-01-02T21:00:00,12,1,Preview,General Reference &amp; Learning,2
2014-01-03T11:00:00,388,1,Preview,General Reference &amp; Learning,2
2014-01-03T13:00:00,75,1,Preview,General Reference &amp; Learning,2
2014-01-03T17:00:00,50,1,Preview,General Reference &amp; Learning,2
2014-01-03T18:00:00,4,1,Preview,General Reference &amp; Learning,2
2014-01-04T13:00:00,11,1,soundstrue.com,General Reference &amp; Learning,2
2014-01-04T14:00:00,5,1,soundstrue.com,General Reference &amp; Learning,2
2014-01-04T16:00:00,291,1,soundstrue.com,General Reference &amp; Learning,2
2014-01-04T16:00:00,87,1,nyu.edu,General Reference &amp; Learning,0
2014-01-04T16:00:00,22,1,Preview,General Reference &amp; Learning,2
2014-01-04T20:00:00,136,1,Preview,General Reference &amp; Learning,2
2014-01-05T16:00:00,49,1,Preview,General Reference &amp; Learning,2
2014-01-05T17:00:00,67,1,Preview,General Reference &amp; Learning,2
2014-01-06T11:00:00,89,1,Preview,General Reference &amp; Learning,2
2014-01-06T12:00:00,584,1,web.engr.oregonstate.edu,General Reference &amp; Learning,2
2014-01-06T12:00:00,512,1,Preview,General Reference &amp; Learning,2
2014-01-06T13:00:00,15,1,Preview,General Reference &amp; Learning,2
2014-01-06T17:00:00,2,1,Preview,General Reference &amp; Learning,2
2014-01-07T10:00:00,151,1,Preview,General Reference &amp; Learning,2
2014-01-07T11:00:00,7,1,Preview,General Reference &amp; Learning,2
2014-01-07T14:00:00,614,1,its.law.nyu.edu,General Reference &amp; Learning,2
2014-01-07T15:00:00,62,1,psychstat.missouristate.edu,General Reference &amp; Learning,2
2014-01-07T16:00:00,197,1,Preview,General Reference &amp; Learning,2
2014-01-07T19:00:00,12,1,Preview,General Reference &amp; Learning,2
2014-01-08T13:00:00,80,1,Preview,General Reference &amp; Learning,2
2014-01-08T14:00:00,65,1,thesaurus.com,General Reference &amp; Learning,2
2014-01-08T16:00:00,97,1,Preview,General Reference &amp; Learning,2
2014-01-08T16:00:00,52,1,mirror.unl.edu,General Reference &amp; Learning,2
2014-01-08T18:00:00,202,1,Preview,General Reference &amp; Learning,2
2014-01-08T18:00:00,28,1,web.engr.oregonstate.edu,General Reference &amp; Learning,2
2014-01-08T19:00:00,1353,1,web.engr.oregonstate.edu,General Reference &amp; Learning,2
2014-01-08T19:00:00,102,1,Preview,General Reference &amp; Learning,2
2014-01-08T21:00:00,33,1,Preview,General Reference &amp; Learning,2
2014-01-08T22:00:00,109,1,Preview,General Reference &amp; Learning,2
2014-01-08T22:00:00,56,1,faculty.poly.edu,General Reference &amp; Learning,2
2014-01-08T23:00:00,78,1,Preview,General Reference &amp; Learning,2
2014-01-09T00:00:00,4,1,Preview,General Reference &amp; Learning,2
2014-01-09T08:00:00,479,1,Preview,General Reference &amp; Learning,2
2014-01-09T09:00:00,54,1,Preview,General Reference &amp; Learning,2
2014-01-09T15:00:00,5,1,Preview,General Reference &amp; Learning,2
2014-01-10T09:00:00,184,1,bigideas.berkeley.edu,General Reference &amp; Learning,2
2014-01-10T14:00:00,59,1,Preview,General Reference &amp; Learning,2
2014-01-10T15:00:00,16,1,Preview,General Reference &amp; Learning,2
2014-01-10T16:00:00,427,1,nyu.edu,General Reference &amp; Learning,0
2014-01-10T16:00:00,187,1,Preview,General Reference &amp; Learning,2
2014-01-10T21:00:00,22,1,Preview,General Reference &amp; Learning,2
2014-01-10T22:00:00,66,1,Preview,General Reference &amp; Learning,2
2014-01-11T00:00:00,9,1,Preview,General Reference &amp; Learning,2
2014-01-11T10:00:00,8,1,Preview,General Reference &amp; Learning,2
2014-01-11T11:00:00,15,1,Preview,General Reference &amp; Learning,2
2014-01-11T12:00:00,713,1,scholar.google.com,General Reference &amp; Learning,2
2014-01-11T16:00:00,175,1,scholar.google.com,General Reference &amp; Learning,2
2014-01-11T16:00:00,37,1,research.it.uts.edu.au,General Reference &amp; Learning,2
2014-01-11T16:00:00,27,1,orderedlist.com,General Reference &amp; Learning,2
2014-01-11T17:00:00,519,1,scholar.google.com,General Reference &amp; Learning,2
2014-01-11T17:00:00,129,1,orderedlist.com,General Reference &amp; Learning,2
2014-01-11T23:00:00,435,1,research.it.uts.edu.au,General Reference &amp; Learning,2
2014-01-12T07:00:00,91,1,research.it.uts.edu.au,General Reference &amp; Learning,2
2014-01-12T08:00:00,191,1,research.it.uts.edu.au,General Reference &amp; Learning,2
2014-01-12T21:00:00,19,1,orderedlist.com,General Reference &amp; Learning,2
2014-01-13T11:00:00,184,1,Preview,General Reference &amp; Learning,2
